Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
|||||||000001|09/01/2023|Vente|245000,00|39||RUE|0290|DE LA MAIRIE|1330|AMBERIEUX-EN-DOMBES|01|5||AD|45||96||||||||||1|3|Dépendance||0|0|||
|||||||000001|09/01/2023|Vente|245000,00|39||RUE|0290|DE LA MAIRIE|1330|AMBERIEUX-EN-DOMBES|01|5||AD|45||112|94,79|68||||||||2|2|Appartement||95|4|||
|||||||000002|19/01/2023|Vente|4300,00||||B115|GRILLET OUEST|1090|FRANCHELEINS|01|165|70|ZC|72||||||||||||0||||||T||4137
|||||||000001|19/01/2023|Vente|270000,00|64||IMP|0005|DES ACACIAS|1400|L'ABERGEMENT-CLEMENCIAT|01|1||ZH|95||||||||||||0|1|Maison||117|5|AG||939
|||||||000001|19/01/2023|Vente|270000,00|64||IMP|0005|DES ACACIAS|1400|L'ABERGEMENT-CLEMENCIAT|01|1||ZH|95||||||||||||0|3|Dépendance||0|0|S||500
|||||||000001|19/01/2023|Vente|270000,00|64||IMP|0005|DES ACACIAS|1400|L'ABERGEMENT-CLEMENCIAT|01|1||ZH|95||||||||||||0|1|Maison||117|5|S||500
|||||||000001|19/01/2023|Vente|270000,00|64||IMP|0005|DES ACACIAS|1400|L'ABERGEMENT-CLEMENCIAT|01|1||ZH|95||||||||||||0|3|Dépendance||0|0|AG||939
|||||||000001|17/01/2023|Vente|3000,00||||B092|LES PAYES|1400|CHATILLON-SUR-CHALARONNE|01|93||A|85||||||||||||0||||||P||8380
|||||||000001|24/01/2023|Vente|894000,00|10|C|CHE|0100|FLEURY|1630|ST-GENIS-POUILLY|01|354||AB|243||||||||||||0|1|Maison||202|6|S||1301
|||||||000001|24/01/2023|Vente|894000,00|10|C|CHE|0100|FLEURY|1630|ST-GENIS-POUILLY|01|354||AB|243||||||||||||0|3|Dépendance||0|0|S||1301
|||||||000001|24/01/2023|Vente|894000,00|10|C|CHE|0100|FLEURY|1630|ST-GENIS-POUILLY|01|354||AB|243||||||||||||0|3|Dépendance||0|0|S||1301
|||||||000001|05/01/2023|Vente|219000,00|459||RUE|0038|DES GRILLERES|1580|MATAFELON-GRANGES|01|240||F|109||||||||||||0|3|Dépendance||0|0|S||1487
|||||||000001|05/01/2023|Vente|219000,00|459||RUE|0038|DES GRILLERES|1580|MATAFELON-GRANGES|01|240||F|109||||||||||||0|1|Maison||82|4|S||1487
|||||||000001|05/01/2023|Vente|219000,00|459||RUE|0038|DES GRILLERES|1580|MATAFELON-GRANGES|01|240||F|109||||||||||||0|3|Dépendance||0|0|S||1487
|||||||000001|25/01/2023|Vente|105000,00||||B136|SAINT TRIVIER|1560|SAINT-TRIVIER-DE-COURTES|01|388||C|517||1||||||||||1|2|Appartement||70|2|||
|||||||000001|25/01/2023|Vente|105000,00||||B136|SAINT TRIVIER|1560|SAINT-TRIVIER-DE-COURTES|01|388||C|517||1||||||||||1|3|Dépendance||0|0|||
|||||||000001|24/01/2023|Vente|362000,00|76||GR|0660|GRANDE RUE|1220|DIVONNE-LES-BAINS|01|143||AK|551||275||3|62,18|||||||2|3|Dépendance||0|0|||
|||||||000001|24/01/2023|Vente|362000,00|76||GR|0660|GRANDE RUE|1220|DIVONNE-LES-BAINS|01|143||AK|551||275||3|62,18|||||||2|2|Appartement||62|2|||
|||||||000001|24/01/2023|Vente|362000,00|76||GR|0660|GRANDE RUE|1220|DIVONNE-LES-BAINS|01|143||AK|551||203||||||||||1|3|Dépendance||0|0|||
|||||||000001|24/01/2023|Vente|64880,00|225||RUE|0075|DES MONTS JURA|1410|LELEX|01|210||D|730||17||43||85|34,13|||||3|3|Dépendance||0|0|||
|||||||000001|24/01/2023|Vente|64880,00|225||RUE|0075|DES MONTS JURA|1410|LELEX|01|210||D|730||17||43||85|34,13|||||3|2|Appartement||37|1|||
|||||||000002|10/01/2023|Vente|140000,00|124||RTE|0270|DE LA DOMBES|1400|DOMPIERRE-SUR-CHALARONNE|01|146||AA|186||||||||||||0|1|Maison||74|2|S||858
|||||||000002|10/01/2023|Vente|140000,00|124||RTE|0270|DE LA DOMBES|1400|DOMPIERRE-SUR-CHALARONNE|01|146||AA|186||||||||||||0|3|Dépendance||0|0|AG||800
|||||||000002|10/01/2023|Vente|140000,00|124||RTE|0270|DE LA DOMBES|1400|DOMPIERRE-SUR-CHALARONNE|01|146||AA|186||||||||||||0|3|Dépendance||0|0|S||858
|||||||000002|10/01/2023|Vente|140000,00|124||RTE|0270|DE LA DOMBES|1400|DOMPIERRE-SUR-CHALARONNE|01|146||AA|186||||||||||||0|1|Maison||74|2|AG||800
|||||||000002|10/01/2023|Vente|140000,00|124||RTE|0270|DE LA DOMBES|1400|DOMPIERRE-SUR-CHALARONNE|01|146||AA|186||||||||||||0|3|Dépendance||0|0|AG||800
|||||||000002|10/01/2023|Vente|140000,00|124||RTE|0270|DE LA DOMBES|1400|DOMPIERRE-SUR-CHALARONNE|01|146||AA|186||||||||||||0|3|Dépendance||0|0|S||858
|||||||000001|05/01/2023|Vente|69000,00||||B020|A MONTALIVET|1300|MAGNIEU|01|227||ZC|450||||||||||||0||||||T||616
|||||||000001|05/01/2023|Vente|69000,00||||B020|A MONTALIVET|1300|MAGNIEU|01|227||ZC|453||||||||||||0||||||T||630
|||||||000001|10/01/2023|Vente|200000,00||||B002|ASSERANS|1550|FARGES|01|158||C|1092||||||||||||0||||||AB||1879
|||||||000001|10/01/2023|Vente|200000,00||||B002|ASSERANS|1550|FARGES|01|158||C|1097||||||||||||0||||||S||94
|||||||000001|05/01/2023|Vente|892,50||||B110|GOLLIERES|1350|CEYZERIEU|01|73||ZC|137||||||||||||0||||||L||2550
|||||||000001|25/01/2023|Vente|108000,00||||B021|SUR LE MOULIN|1130|LES NEYROLLES|01|274||AC|52||||||||||||0||||||S||188
|||||||000001|25/01/2023|Vente|108000,00|5240|||B021|SUR LE MOULIN|1130|LES NEYROLLES|01|274||AC|56||||||||||||0|3|Dépendance||0|0|S||3027
|||||||000001|25/01/2023|Vente|108000,00|5240|||B021|SUR LE MOULIN|1130|LES NEYROLLES|01|274||AC|56||||||||||||0|3|Dépendance||0|0|S||3027
|||||||000001|25/01/2023|Vente|108000,00|5240|||B021|SUR LE MOULIN|1130|LES NEYROLLES|01|274||AC|56||||||||||||0|3|Dépendance||0|0|S||3027
|||||||000001|19/01/2023|Vente|310000,00|149||RTE|0017|DE DIVONNE|1210|VERSONNEX|01|435||AA|148||6|73,70|||||||||1|2|Appartement||70|2|||
|||||||000001|23/01/2023|Vente|780000,00||||B004|LES CHOULETS|1220|SAUVERNY|01|397||AD|3||||||||||||0||||||S||166
|||||||000001|23/01/2023|Vente|780000,00||||B004|LES CHOULETS|1220|SAUVERNY|01|397||AD|12||||||||||||0||||||S||78
|||||||000001|23/01/2023|Vente|780000,00||||B004|LES CHOULETS|1220|SAUVERNY|01|397||AD|15||||||||||||0||||||S||119
|||||||000001|23/01/2023|Vente|780000,00||||B004|LES CHOULETS|1220|SAUVERNY|01|397||AD|16||||||||||||0||||||S||2895
|||||||000001|23/01/2023|Vente|780000,00|4||LOT|A017|LES CHOULETS|1220|SAUVERNY|01|397||AD|19||||||||||||0|3|Dépendance||0|0|S||988
|||||||000001|23/01/2023|Vente|780000,00|4||LOT|A017|LES CHOULETS|1220|SAUVERNY|01|397||AD|19||||||||||||0|1|Maison||119|5|S||988
|||||||000001|23/01/2023|Vente|780000,00||||B004|LES CHOULETS|1220|SAUVERNY|01|397||AD|25||||||||||||0||||||S||68
|||||||000001|23/01/2023|Vente|780000,00|5220||LOT|A017|LES CHOULETS|1220|SAUVERNY|01|397||AD|26||||||||||||0|4|Local industriel. commercial ou assimilé||0|0|S||159
|||||||000001|23/01/2023|Vente|780000,00||||B004|LES CHOULETS|1220|SAUVERNY|01|397||AD|28||||||||||||0||||||S||150
|||||||000001|23/01/2023|Vente|780000,00||||B004|LES CHOULETS|1220|SAUVERNY|01|397||AD|62||||||||||||0||||||S||964
|||||||000001|19/01/2023|Vente|211826,27|68||RUE|0965|DU TRAQUINET|1800|SAINT-JEAN-DE-NIOST|01|361||B|2464||3|66,40|||||||||1|2|Appartement||66|3|||
|||||||000001|19/01/2023|Vente|211826,27|||RUE|0965|DU TRAQUINET|1800|SAINT-JEAN-DE-NIOST|01|361||B|2466||20||||||||||1|3|Dépendance||0|0|||
|||||||000001|20/01/2023|Vente|460000,00|115||RUE|0215|DE L'EGLISE|1390|TRAMOYES|01|424||A|1530||||||||||||0|1|Maison||104|5|S||449
|||||||000001|05/01/2023|Vente|180000,00|52||RTE|0070|DE CHAMP TALON|1190|OZAN|01|284||B|1906||||||||||||0|2|Appartement||57|2|S||402
|||||||000001|05/01/2023|Vente|180000,00|52||RTE|0070|DE CHAMP TALON|1190|OZAN|01|284||B|1906||||||||||||0|2|Appartement||60|2|S||402
|||||||000001|05/01/2023|Vente|180000,00|52||RTE|0070|DE CHAMP TALON|1190|OZAN|01|284||B|1906||||||||||||0|3|Dépendance||0|0|S||402
|||||||000001|05/01/2023|Vente|180000,00|52||RTE|0070|DE CHAMP TALON|1190|OZAN|01|284||B|1906||||||||||||0|3|Dépendance||0|0|S||402
|||||||000001|10/01/2023|Vente|430780,00||||B116|LE FORT|1440|VIRIAT|01|451||BI|142||||||||||||0||||||S||1
|||||||000001|10/01/2023|Vente|430780,00|25||RUE|0367|DE LA FENIERE|1440|VIRIAT|01|451||BI|146||||||||||||0|1|Maison||135|5|S||630
|||||||000001|10/01/2023|Vente|430780,00||||B116|LE FORT|1440|VIRIAT|01|451||BI|152||||||||||||0||||||S||33
|||||||000001|16/01/2023|Vente|78000,00||||B001|LES ADAMS|1340|BRESSE VALLONS|01|130||AB|195||||||||||||0||||||AB||595
|||||||000001|16/01/2023|Vente|78000,00||||B001|LES ADAMS|1340|BRESSE VALLONS|01|130||AB|222||||||||||||0||||||AB||193
|||||||000001|17/01/2023|Vente|100000,00||||B113|FLEYRIAT|1440|VIRIAT|01|451||BE|86||||||||||||0||||||S||395
|||||||000001|17/01/2023|Vente|100000,00||||B113|FLEYRIAT|1440|VIRIAT|01|451||BE|91||||||||||||0||||||P||1460
|||||||000001|16/01/2023|Vente|6000,00||||B041|BOIS DU TIRET|1340|FOISSIAT|01|163||WK|290||||||||||||0||||||BS||4000
|||||||000001|16/01/2023|Vente|14000,00|9||RUE|0050|ANDRE|1190|PONT-DE-VAUX|01|305||AE|344||208||||||||||1|3|Dépendance||0|0|||
|||||||000001|19/01/2023|Vente terrain à bâtir|32000,00||||B017|CHAMP CHEVRY|1560|LESCHEROUX|01|212||E|683||||||||||||0||||||J||1450
|||||||000001|12/01/2023|Vente|115000,00|43||RUE|0320|LAFAYETTE|1200|VALSERHONE|01|33||AL|800||14||9|73,00|||||||2|2|Appartement||79|5|||
|||||||000001|12/01/2023|Vente|115000,00|43||RUE|0320|LAFAYETTE|1200|VALSERHONE|01|33||AL|800||14||9|73,00|||||||2|3|Dépendance||0|0|||
|||||||000001|25/01/2023|Vente|361000,00||||B037|EN CHONGNE|1300|CHAZEY-BONS|01|98||B|136||||||||||||0||||||BT||1290
|||||||000001|25/01/2023|Vente|361000,00||||B037|EN CHONGNE|1300|CHAZEY-BONS|01|98||B|137||||||||||||0||||||BT||5000
|||||||000001|25/01/2023|Vente|361000,00||||B037|EN CHONGNE|1300|CHAZEY-BONS|01|98||B|203||||||||||||0||||||BS||130
|||||||000001|25/01/2023|Vente|361000,00||||B037|EN CHONGNE|1300|CHAZEY-BONS|01|98||B|209||||||||||||0||||||BS||490
|||||||000001|25/01/2023|Vente|361000,00||||B047|DOMAINE DE LA BATIE|1300|CHAZEY-BONS|01|98||B|351||||||||||||0||||||BS||735
|||||||000001|25/01/2023|Vente|361000,00||||B058|GRANDE PIECE|1300|CHAZEY-BONS|01|98||B|864||||||||||||0||||||L|PATUR|14240
|||||||000001|25/01/2023|Vente|361000,00|5222|||B058|GRANDE PIECE|1300|CHAZEY-BONS|01|98||B|867||||||||||||0|1|Maison||172|5|S||1500
|||||||000001|25/01/2023|Vente|361000,00|5222|||B058|GRANDE PIECE|1300|CHAZEY-BONS|01|98||B|867||||||||||||0|1|Maison||172|5|P||14250
|||||||000001|25/01/2023|Vente|361000,00||||B058|GRANDE PIECE|1300|CHAZEY-BONS|01|98||B|868||||||||||||0||||||T||770
|||||||000001|11/01/2023|Vente|435000,00|185||VC|0331|LA RUE|1710|THOIRY|01|419||BE|233||||||||||||0|2|Appartement||72|4|S||186
|||||||000001|11/01/2023|Vente|435000,00|185||VC|0331|LA RUE|1710|THOIRY|01|419||BE|233||||||||||||0|3|Dépendance||0|0|S||186
|||||||000001|11/01/2023|Vente|435000,00|185||VC|0331|LA RUE|1710|THOIRY|01|419||BE|233||||||||||||0|3|Dépendance||0|0|S||186
|||||||000001|16/01/2023|Vente|100000,00|9||AV|0220|DE LA GARE|1200|VALSERHONE|01|33||AI|263||22|83,93|41||7||||||3|3|Dépendance||0|0|||
|||||||000001|16/01/2023|Vente|100000,00|9||AV|0220|DE LA GARE|1200|VALSERHONE|01|33||AI|263||22|83,93|41||7||||||3|3|Dépendance||0|0|||
|||||||000001|16/01/2023|Vente|100000,00|9||AV|0220|DE LA GARE|1200|VALSERHONE|01|33||AI|263||22|83,93|41||7||||||3|2|Appartement||81|3|||
|||||||000001|12/01/2023|Vente|1,00||||B178|VIGNES GRILLET|1290|CROTTET|01|134||AC|37||||||||||||0||||||AB||1889
|||||||000001|26/01/2023|Vente|530000,00||||B043|PRE COTON|1560|SERVIGNAT|01|406||B|363||||||||||||0||||||P||1937
|||||||000001|26/01/2023|Vente|530000,00||||B043|PRE COTON|1560|SERVIGNAT|01|406||B|368||||||||||||0||||||P||9880
|||||||000001|26/01/2023|Vente|530000,00||||B043|PRE COTON|1560|SERVIGNAT|01|406||B|369||||||||||||0||||||T||7962
|||||||000001|26/01/2023|Vente|530000,00||||B043|PRE COTON|1560|SERVIGNAT|01|406||B|372||||||||||||0||||||T||4860
|||||||000001|26/01/2023|Vente|530000,00||||B017|CURTILLERE|1560|SERVIGNAT|01|406||B|373||||||||||||0||||||P||1903
|||||||000001|26/01/2023|Vente|530000,00||||B017|CURTILLERE|1560|SERVIGNAT|01|406||B|374||||||||||||0||||||T||2523
|||||||000001|26/01/2023|Vente|530000,00||||B017|CURTILLERE|1560|SERVIGNAT|01|406||B|377||||||||||||0||||||T||2240
|||||||000001|26/01/2023|Vente|530000,00||||B017|CURTILLERE|1560|SERVIGNAT|01|406||B|379||||||||||||0||||||T||1140
|||||||000001|26/01/2023|Vente|530000,00||||B017|CURTILLERE|1560|SERVIGNAT|01|406||B|380||||||||||||0||||||T||1124
|||||||000001|26/01/2023|Vente|530000,00||||B017|CURTILLERE|1560|SERVIGNAT|01|406||B|384||||||||||||0||||||T||933
|||||||000001|26/01/2023|Vente|530000,00||||B017|CURTILLERE|1560|SERVIGNAT|01|406||B|386||||||||||||0||||||J||478
|||||||000001|26/01/2023|Vente|530000,00||||B017|CURTILLERE|1560|SERVIGNAT|01|406||B|387||||||||||||0||||||S||1739
|||||||000001|26/01/2023|Vente|530000,00||||B017|CURTILLERE|1560|SERVIGNAT|01|406||B|388||||||||||||0||||||S||507
|||||||000001|26/01/2023|Vente|530000,00||||B017|CURTILLERE|1560|SERVIGNAT|01|406||B|389||||||||||||0||||||S||1303
|||||||000001|26/01/2023|Vente|530000,00||||B017|CURTILLERE|1560|SERVIGNAT|01|406||B|390||||||||||||0||||||P||2896
|||||||000001|26/01/2023|Vente|530000,00||||B017|CURTILLERE|1560|SERVIGNAT|01|406||B|392||||||||||||0||||||T||3271
|||||||000001|26/01/2023|Vente|530000,00||||B017|CURTILLERE|1560|SERVIGNAT|01|406||B|393||||||||||||0||||||T||3288
|||||||000001|26/01/2023|Vente|530000,00||||B017|CURTILLERE|1560|SERVIGNAT|01|406||B|394||||||||||||0||||||P||1461
|||||||000001|26/01/2023|Vente|530000,00||||B017|CURTILLERE|1560|SERVIGNAT|01|406||B|395||||||||||||0||||||T||15530
|||||||000001|26/01/2023|Vente|530000,00||||B017|CURTILLERE|1560|SERVIGNAT|01|406||B|555||||||||||||0||||||S||1276
|||||||000001|26/01/2023|Vente|530000,00||||B017|CURTILLERE|1560|SERVIGNAT|01|406||B|556||||||||||||0||||||S||449
|||||||000001|26/01/2023|Vente|530000,00|1320||RTE|0045|DE LA CURTILLERE|1560|SERVIGNAT|01|406||B|557||||||||||||0|1|Maison||122|5|S||521
|||||||000001|26/01/2023|Vente|530000,00||||B017|CURTILLERE|1560|SERVIGNAT|01|406||B|558||||||||||||0||||||S||7100
|||||||000002|06/01/2023|Vente|81450,00||||B118|AU VILLAGE|1390|CIVRIEUX|01|105||C|1002||||||||||||0||||||S||150
|||||||000002|06/01/2023|Vente|81450,00||||B118|AU VILLAGE|1390|CIVRIEUX|01|105||C|1004||||||||||||0||||||S||31
|||||||000001|11/01/2023|Vente|150000,00||||B016|LECHERE|1330|BIRIEUX|01|45||B|261||||||||||||0||||||S||349
|||||||000001|11/01/2023|Vente|150000,00||||B016|LECHERE|1330|BIRIEUX|01|45||B|264||||||||||||0||||||P||6786
|||||||000001|11/01/2023|Vente|150000,00||||B016|LECHERE|1330|BIRIEUX|01|45||B|273||||||||||||0||||||S||405
|||||||000001|11/01/2023|Vente|150000,00||||B092|LE MOULIN A VENT|1330|VERSAILLEUX|01|434||C|430||||||||||||0||||||AB||234
|||||||000001|18/01/2023|Vente|595090,00||||B127|COMBE DE LA MANCHE|1260|HAUT-VALROMEY|01|187|176|B|144||||||||||||0||||||L||1062
|||||||000001|18/01/2023|Vente|595090,00||||B127|COMBE DE LA MANCHE|1260|HAUT-VALROMEY|01|187|176|B|145||||||||||||0||||||BR|SAPIN|20639
|||||||000001|18/01/2023|Vente|595090,00||||B156|LE MARAIS GRAND ABER|1260|HAUT-VALROMEY|01|187|176|B|183||||||||||||0||||||P||22522
|||||||000001|18/01/2023|Vente|595090,00||||B127|COMBE DE LA MANCHE|1260|HAUT-VALROMEY|01|187|176|B|735||||||||||||0||||||BR|SAPIN|1164
|||||||000001|18/01/2023|Vente|595090,00||||B127|COMBE DE LA MANCHE|1260|HAUT-VALROMEY|01|187|176|B|736||||||||||||0||||||BR|SAPIN|436
|||||||000001|18/01/2023|Vente|595090,00||||B127|COMBE DE LA MANCHE|1260|HAUT-VALROMEY|01|187|176|B|737||||||||||||0||||||P||3740
|||||||000001|18/01/2023|Vente|595090,00|5073|||B127|COMBE DE LA MANCHE|1260|HAUT-VALROMEY|01|187|176|B|999||||||||||||0|4|Local industriel. commercial ou assimilé||152|0|S||2163
|||||||000001|18/01/2023|Vente|595090,00|5073|||B127|COMBE DE LA MANCHE|1260|HAUT-VALROMEY|01|187|176|B|999||||||||||||0|4|Local industriel. commercial ou assimilé||54|0|S||2163
|||||||000001|18/01/2023|Vente|595090,00|5073|||B127|COMBE DE LA MANCHE|1260|HAUT-VALROMEY|01|187|176|B|1000||||||||||||0|3|Dépendance||0|0|S||452
|||||||000001|18/01/2023|Vente|595090,00|5073|||B127|COMBE DE LA MANCHE|1260|HAUT-VALROMEY|01|187|176|B|1000||||||||||||0|1|Maison||70|4|S||452
|||||||000001|18/01/2023|Vente|595090,00||||B127|COMBE DE LA MANCHE|1260|HAUT-VALROMEY|01|187|176|B|1001||||||||||||0||||||P||87
|||||||000001|18/01/2023|Vente|595090,00||||B127|COMBE DE LA MANCHE|1260|HAUT-VALROMEY|01|187|176|B|1002||||||||||||0||||||P||8636
|||||||000001|12/01/2023|Vente|82000,00|139||RUE|0685|DE LA SCIE|1220|DIVONNE-LES-BAINS|01|143||AE|579||92|35,10|||||||||1|4|Local industriel. commercial ou assimilé||35|0|||
|||||||000001|12/01/2023|Vente|82000,00|480|A|RUE|0490|DE LAUSANNE|1220|DIVONNE-LES-BAINS|01|143||AE|580||108||||||||||1|4|Local industriel. commercial ou assimilé||12|0|||
|||||||000001|20/01/2023|Vente|170000,00|185||GR|0200|GRANDE RUE|1700|MIRIBEL|01|249||AD|612||17|52,69|8||||||||2|3|Dépendance||0|0|||
|||||||000001|20/01/2023|Vente|170000,00|185||GR|0200|GRANDE RUE|1700|MIRIBEL|01|249||AD|612||17|52,69|8||||||||2|2|Appartement||49|3|||
|||||||000001|10/01/2023|Vente|111000,00|||FG|0337|DE LYON|1120|MONTLUEL|01|262||AE|488||59||||||||||1||||||J||198
|||||||000001|10/01/2023|Vente|111000,00|29||PL|0759|DES TILLEULS|1120|MONTLUEL|01|262||AE|488||6|50,36|8||||||||2|2|Appartement||60|2|||
|||||||000001|09/01/2023|Vente|360000,00|180||RUE|0065|DE L EGLISE|1630|ST-JEAN-DE-GONVILLE|01|360||D|1213||10|66,82|||||||||1|2|Appartement||67|2|||
|||||||000001|09/01/2023|Vente|360000,00|180||RUE|0065|DE L EGLISE|1630|ST-JEAN-DE-GONVILLE|01|360||D|1213||36||||||||||1|3|Dépendance||0|0|||
|||||||000001|16/01/2023|Vente|304000,00|6073||LOT|A020|FLORALIES|1710|THOIRY|01|419||BN|106||46||99|90,70|||||||2|2|Appartement||83|4|||
|||||||000001|16/01/2023|Vente|304000,00|6073||LOT|A020|FLORALIES|1710|THOIRY|01|419||BN|106||12||||||||||1|3|Dépendance||0|0|||
|||||||000001|09/01/2023|Vente|84000,00||||B134|LES THILLES|1430|ST-MARTIN-DU-FRESNE|01|373||ZA|520||||||||||||0||||||AB||51
|||||||000001|09/01/2023|Vente|84000,00||||B134|LES THILLES|1430|ST-MARTIN-DU-FRESNE|01|373||ZA|523||||||||||||0||||||AB||622
|||||||000001|09/01/2023|Vente|150000,00|18||RUE|0052|DU 21 JUILLET 1944|1590|DORTAN|01|148||AC|114||||||||||||0|4|Local industriel. commercial ou assimilé||450|0|S||1218
|||||||000001|09/01/2023|Vente|150000,00||||B048|DORTAN|1590|DORTAN|01|148||AC|115||||||||||||0||||||S||3
|||||||000001|09/01/2023|Vente|150000,00||||B048|DORTAN|1590|DORTAN|01|148||AC|120||||||||||||0||||||S||127
|||||||000001|09/01/2023|Vente|150000,00||||B048|DORTAN|1590|DORTAN|01|148||AC|121||||||||||||0||||||L||130
|||||||000001|09/01/2023|Vente|150000,00||||B048|DORTAN|1590|DORTAN|01|148||AC|127||||||||||||0||||||L||126
|||||||000001|09/01/2023|Vente|150000,00||||B048|DORTAN|1590|DORTAN|01|148||AC|194||||||||||||0||||||AB||883
|||||||000001|10/01/2023|Vente|200,00||||B120|SOUS LA BOUCHE|1590|DORTAN|01|148||ZH|108||||||||||||0||||||L||555
|||||||000001|19/01/2023|Vente|285000,00|8||LOT|A043|DE LA PAILLETTE|1100|OYONNAX|01|283|440|D|2797||||||||||||0|1|Maison||113|5|S||637
|||||||000002|17/01/2023|Vente|113560,00|6113|||B189|PRAIRIE DU BUIDON|1440|VIRIAT|01|451||AY|183||||||||||||0|3|Dépendance||0|0|P||668
|||||||000001|13/01/2023|Vente|317000,00|5358|||B049|AU CHENE|1140|SAINT-DIDIER-SUR-CHALARONNE|01|348||ZP|170||||||||||||0|1|Maison||82|3|S||1300
|||||||000001|13/01/2023|Vente|317000,00||||B154|TRAIVE GIROUD|1140|SAINT-DIDIER-SUR-CHALARONNE|01|348||ZP|171||||||||||||0||||||P||653
|||||||000001|24/01/2023|Vente|130000,00||||B117|PETITS COMMUNAUX|1330|VILLARS-LES-DOMBES|01|443||BW|140||||||||||||0||||||AB||411
|||||||000001|26/01/2023|Vente|25000,00|24||RUE|0155|DE GENEVE|1210|FERNEY-VOLTAIRE|01|160||AO|218||93||||||||||1|3|Dépendance||0|0|||
|||||||000001|11/01/2023|Vente|600,00||||B039|PETIT GRILLET|1240|CERTINES|01|69||A|20||||||||||||0||||||BS||2600
|||||||000001|05/01/2023|Vente|185000,00|10||RUE|0870|DE LA CHARTREUSE|1000|BOURG-EN-BRESSE|01|53||AR|75||||||||||||0|1|Maison||76|4|S||499
|||||||000001|05/01/2023|Vente|185000,00|10||RUE|0870|DE LA CHARTREUSE|1000|BOURG-EN-BRESSE|01|53||AR|75||||||||||||0|3|Dépendance||0|0|S||499
|||||||000002|20/01/2023|Echange|273,00||||B016|LES BROSSES|1560|SAINT-TRIVIER-DE-COURTES|01|388||WA|73||||||||||||0||||||T||899
|||||||000001|16/01/2023|Vente|2000,00||||B068|MOULIN DE VARAX|1240|SAINT-PAUL-DE-VARAX|01|383||AC|204||||||||||||0||||||P||2234
|||||||000001|16/01/2023|Vente|2000,00||||B068|MOULIN DE VARAX|1240|SAINT-PAUL-DE-VARAX|01|383||AC|204||||||||||||0||||||AG||100
|||||||000001|17/01/2023|Echange|2000,00||||B012|CHAUDASSEY|1430|CHEVILLARD|01|101||B|54||||||||||||0||||||BR||1990
|||||||000002|17/01/2023|Echange|2000,00||||B140|EN VERGNAT|1430|ST-MARTIN-DU-FRESNE|01|373||ZE|5||||||||||||0||||||P||6021
|||||||000001|24/01/2023|Vente|57600,00|185||AV|0234|DU MONT BLANC|1710|THOIRY|01|419||AE|66||95|33,22|||||||||1|4|Local industriel. commercial ou assimilé||53|0|||
|||||||000001|10/01/2023|Vente|217550,00|18||AV|0309|FRANCIS BLANCHARD|1170|GEX|01|173||AI|413||12|54,90|19||||||||2|3|Dépendance||0|0|||
|||||||000001|10/01/2023|Vente|217550,00|18||AV|0309|FRANCIS BLANCHARD|1170|GEX|01|173||AI|413||12|54,90|19||||||||2|2|Appartement||50|3|||
|||||||000001|16/01/2023|Vente|65000,00||||B024|CARRELA|1220|DIVONNE-LES-BAINS|01|143||AS|881||||||||||||0||||||P||368
|||||||000001|26/01/2023|Vente|250000,00|74||RUE|0815|DES GENETS|1000|SAINT-DENIS-LES-BOURG|01|344||AH|580||||||||||||0|1|Maison||78|3|S||456
|||||||000001|13/01/2023|Vente|8000,00|8|B|RUE|1020|DES CRETS|1000|BOURG-EN-BRESSE|01|53||BO|20||82||||||||||1|3|Dépendance||0|0|||
|||||||000001|11/01/2023|Vente|678160,00|75||ALL|0201|DES PRUNUS|1630|ST-GENIS-POUILLY|01|354||BD|320||16|159,54|||||||||1|2|Appartement||161|5|||
|||||||000001|11/01/2023|Vente|678160,00|75||ALL|0201|DES PRUNUS|1630|ST-GENIS-POUILLY|01|354||BD|320||3|31,20|||||||||1|3|Dépendance||0|0|||
|||||||000001|16/01/2023|Vente|43000,00||||B016|DERRIERE GRUAZ|1630|ST-GENIS-POUILLY|01|354||BE|310||||||||||||0||||||AG||292
|||||||000001|18/01/2023|Vente|9000,00|37||RUE|0100|COMMERSON|1400|CHATILLON-SUR-CHALARONNE|01|93||C|2941||8|21,60|||||||||1|4|Local industriel. commercial ou assimilé||24|0|||
|||||||000001|16/01/2023|Vente|180000,00|250||RTE|0030|DU BIOLAY|1400|CHANOZ-CHATENAY|01|84||B|1514||||||||||||0|1|Maison||115|5|AG||1653
|||||||000001|16/01/2023|Vente|180000,00|250||RTE|0030|DU BIOLAY|1400|CHANOZ-CHATENAY|01|84||B|1514||||||||||||0|1|Maison||115|5|S||500
